benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage,generated,region_id,region_signature,moved_macro_ids,move_type,legalization_status,legalization_failure_reason,pre_legalization_approx_delta,post_legalization_approx_delta,legalization_displacement_max,legalization_displacement_mean,m4c_rank_score,m4c_rank_bucket,m4c_rank_reason,family_rank,family_normalized_approx_delta,m4d_rank_score,m4d_family_normalized_approx_delta,m4d_cross_family_rank,m4d_rank_reason
ibm03,m4d-default,m3a_p17_5_244_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,89452c1f,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p17_5_244_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p17_5_244_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p17_5_244_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p17_5_244_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p17_5_244_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p18_6_137_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p18_6_137_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p18_6_137_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p18_6_137_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p18_6_137_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p18_6_137_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p19_6_164_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p19_6_164_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p19_6_164_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p19_6_164_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p19_6_164_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p19_6_164_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p1_72_240_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p1_72_240_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p1_72_240_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p1_72_240_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p1_72_240_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p1_72_240_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p20_7_128_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,eb3b8434,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p20_7_128_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p20_7_128_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p20_7_128_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p20_7_128_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p20_7_128_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p21_8_219_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p21_8_219_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p21_8_219_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,95e3d565,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p21_8_219_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p21_8_219_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p21_8_219_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,7f82224f,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p22_8_265_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,8f1a6ba6,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p22_8_265_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p22_8_265_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,5278aab7,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p22_8_265_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,a0176002,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p22_8_265_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p22_8_265_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p23_9_95_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p23_9_95_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p23_9_95_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p23_9_95_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,90ded964,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p23_9_95_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p23_9_95_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p24_9_231_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p24_9_231_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p24_9_231_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p24_9_231_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p24_9_231_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p24_9_231_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,fb28243d,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p25_10_238_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p25_10_238_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p25_10_238_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p25_10_238_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p25_10_238_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p25_10_238_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p26_10_242_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p26_10_242_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p26_10_242_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p26_10_242_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p26_10_242_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p26_10_242_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p27_11_31_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p27_11_31_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p27_11_31_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p27_11_31_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p27_11_31_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p27_11_31_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p28_11_266_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p28_11_266_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p28_11_266_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p28_11_266_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p28_11_266_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p28_11_266_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p29_12_70_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p29_12_70_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p29_12_70_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p29_12_70_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p29_12_70_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p29_12_70_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p2_224_289_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p2_224_289_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p2_224_289_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p2_224_289_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p2_224_289_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p2_224_289_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p30_12_81_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p30_12_81_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,f97d9501,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p30_12_81_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p30_12_81_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p30_12_81_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p30_12_81_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p31_14_64_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p31_14_64_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p31_14_64_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,c898d3e8,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p31_14_64_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p31_14_64_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p31_14_64_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p32_14_273_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p32_14_273_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p32_14_273_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p32_14_273_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,3a199965,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p32_14_273_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p32_14_273_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p33_15_33_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p33_15_33_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p33_15_33_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,8b6121c6,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p33_15_33_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p33_15_33_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p33_15_33_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p34_15_45_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p34_15_45_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p34_15_45_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p34_15_45_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p34_15_45_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p34_15_45_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p35_16_209_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p35_16_209_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p35_16_209_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,0e4e3b43,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p35_16_209_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p35_16_209_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p35_16_209_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,14872fce,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p36_16_234_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p36_16_234_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm03,m4d-default,m3a_p36_16_234_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
