benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage
ibm03,m3c-default,m3a_p22_8_265_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,5278aab7,4
ibm03,m3c-default,m3a_p22_8_265_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,a0176002,4
ibm03,m3c-default,m3a_p22_8_265_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p22_8_265_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p23_9_95_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p23_9_95_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p23_9_95_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p23_9_95_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,90ded964,4
ibm03,m3c-default,m3a_p23_9_95_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p23_9_95_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p24_9_231_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p24_9_231_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p24_9_231_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p24_9_231_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p24_9_231_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p24_9_231_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,fb28243d,4
ibm03,m3c-default,m3a_p25_10_238_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p25_10_238_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p25_10_238_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p25_10_238_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p25_10_238_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p25_10_238_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p26_10_242_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p26_10_242_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p26_10_242_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p26_10_242_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p26_10_242_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p26_10_242_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p27_11_31_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p27_11_31_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p27_11_31_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p27_11_31_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p27_11_31_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p27_11_31_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p28_11_266_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p28_11_266_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p28_11_266_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p28_11_266_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p28_11_266_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p28_11_266_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p29_12_70_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p29_12_70_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p29_12_70_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p29_12_70_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p29_12_70_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p29_12_70_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p2_224_289_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p2_224_289_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p2_224_289_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p2_224_289_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p2_224_289_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p2_224_289_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p30_12_81_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p30_12_81_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,f97d9501,4
ibm03,m3c-default,m3a_p30_12_81_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p30_12_81_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p30_12_81_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p30_12_81_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p31_14_64_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p31_14_64_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p31_14_64_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,c898d3e8,4
ibm03,m3c-default,m3a_p31_14_64_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p31_14_64_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p31_14_64_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p32_14_273_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p32_14_273_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p32_14_273_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p32_14_273_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,3a199965,4
ibm03,m3c-default,m3a_p32_14_273_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p32_14_273_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p33_15_33_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p33_15_33_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p33_15_33_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,8b6121c6,4
ibm03,m3c-default,m3a_p33_15_33_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p33_15_33_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p33_15_33_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p34_15_45_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p34_15_45_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p34_15_45_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p34_15_45_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p34_15_45_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p34_15_45_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p35_16_209_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p35_16_209_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p35_16_209_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,0e4e3b43,4
ibm03,m3c-default,m3a_p35_16_209_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p35_16_209_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p35_16_209_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,14872fce,4
ibm03,m3c-default,m3a_p36_16_234_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p36_16_234_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p36_16_234_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p36_16_234_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p36_16_234_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p36_16_234_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p37_17_28_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p37_17_28_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p37_17_28_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p37_17_28_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p37_17_28_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p37_17_28_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p38_17_258_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p38_17_258_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p38_17_258_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p38_17_258_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p38_17_258_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p38_17_258_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p39_19_46_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p39_19_46_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p39_19_46_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,25ee4db8,4
ibm03,m3c-default,m3a_p39_19_46_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p39_19_46_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p39_19_46_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p3_67_200_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p3_67_200_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p3_67_200_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p3_67_200_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p3_67_200_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p3_67_200_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p40_19_103_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p40_19_103_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p40_19_103_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p40_19_103_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p40_19_103_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p40_19_103_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,2b3a9f07,4
ibm03,m3c-default,m3a_p41_20_174_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p41_20_174_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p41_20_174_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p41_20_174_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p41_20_174_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p41_20_174_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p42_20_178_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p42_20_178_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p42_20_178_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p42_20_178_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p42_20_178_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p42_20_178_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,b53c31b4,4
ibm03,m3c-default,m3a_p43_21_97_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p43_21_97_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p43_21_97_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p43_21_97_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p43_21_97_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p43_21_97_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p44_21_205_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p44_21_205_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p44_21_205_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p44_21_205_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p44_21_205_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p44_21_205_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p45_22_274_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p45_22_274_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p45_22_274_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p45_22_274_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p45_22_274_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p45_22_274_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p46_22_288_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p46_22_288_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p46_22_288_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p46_22_288_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p46_22_288_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p46_22_288_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p47_23_235_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,8511dd75,4
ibm03,m3c-default,m3a_p47_23_235_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p47_23_235_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p47_23_235_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p47_23_235_right,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,3e4351d6,4
ibm03,m3c-default,m3a_p47_23_235_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p48_24_90_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,8bcfc70c,4
ibm03,m3c-default,m3a_p48_24_90_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p48_24_90_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p48_24_90_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,ef517758,4
ibm03,m3c-default,m3a_p48_24_90_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p48_24_90_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p49_24_151_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p49_24_151_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p49_24_151_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p49_24_151_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p49_24_151_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p49_24_151_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p4_86_224_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p4_86_224_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p4_86_224_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p4_86_224_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p50_25_89_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p50_25_89_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,63188e1a,4
ibm03,m3c-default,m3a_p50_25_89_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p50_25_89_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p50_25_89_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p50_25_89_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,57400ed8,4
ibm03,m3c-default,m3a_p51_25_249_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p51_25_249_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,1c9ad62b,4
ibm03,m3c-default,m3a_p51_25_249_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p51_25_249_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p51_25_249_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p51_25_249_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,cf7182eb,4
ibm03,m3c-default,m3a_p52_26_216_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,6be42db6,4
ibm03,m3c-default,m3a_p52_26_216_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p52_26_216_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p52_26_216_left,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,4ca73fc6,4
ibm03,m3c-default,m3a_p52_26_216_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p52_26_216_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p53_26_252_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,b87eea50,4
ibm03,m3c-default,m3a_p53_26_252_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p53_26_252_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,603803a3,4
ibm03,m3c-default,m3a_p53_26_252_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p53_26_252_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p53_26_252_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,53a2e4e4,4
ibm03,m3c-default,m3a_p54_28_97_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p54_28_97_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p54_28_97_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p54_28_97_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p54_28_97_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p54_28_97_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p55_29_133_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p55_29_133_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p55_29_133_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p55_29_133_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p55_29_133_right,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,7a579abf,4
ibm03,m3c-default,m3a_p55_29_133_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p56_29_185_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p56_29_185_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm03,m3c-default,m3a_p56_29_185_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,1293d494,4
ibm03,m3c-default,m3a_p56_29_185_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
